LogDat2 Data File			
			
2/11/2015	10:50:28	0	60.4
2/11/2015	10:50:38	0	60.4
2/11/2015	10:50:48	0	60.4
2/11/2015	10:50:58	0	60.4
2/11/2015	10:51:08	0	60.4
2/11/2015	10:51:18	0	60.4
2/11/2015	10:51:28	0	60.4
2/11/2015	10:51:38	0	60.4
2/11/2015	10:51:48	0	60.4
2/11/2015	10:51:58	0	60.4
2/11/2015	10:52:08	0	60.4
2/11/2015	10:52:18	0	60.4
2/11/2015	10:52:28	0	60.4
2/11/2015	10:52:38	0	60.4
2/11/2015	10:52:48	0	60.4
2/11/2015	10:52:58	0	60.4
2/11/2015	10:53:08	0	60.4
2/11/2015	10:53:18	0	60.4
2/11/2015	10:53:28	0	60.4
2/11/2015	10:53:38	0	60.4
2/11/2015	10:53:48	0	60.4
2/11/2015	10:53:58	0	60.4
2/11/2015	10:54:08	0	60.4
2/11/2015	10:54:18	0	60.4
2/11/2015	10:54:28	0	60.4
2/11/2015	10:54:38	0	60.4
2/11/2015	10:54:48	0	60.4
2/11/2015	10:54:58	0	60.4
2/11/2015	10:55:08	0	60.4
2/11/2015	10:55:18	0	60.4
2/11/2015	10:55:28	0	60.4
2/11/2015	10:55:38	0	60.4
2/11/2015	10:55:48	0	60.4
2/11/2015	10:55:58	0	60.4
2/11/2015	10:56:08	0	60.4
2/11/2015	10:56:18	0	60.4
2/11/2015	10:56:28	0	60.4
2/11/2015	10:56:38	0	60.3
2/11/2015	10:56:48	0	60.3
2/11/2015	10:56:58	0	60.3
2/11/2015	10:57:08	0	60.3
2/11/2015	10:57:18	0	60.3
2/11/2015	10:57:28	0	60.3
2/11/2015	10:57:38	0	60.3
2/11/2015	10:57:48	0	60.3
2/11/2015	10:57:58	0	60.3
2/11/2015	10:58:08	0	60.3
2/11/2015	10:58:18	0	60.3
2/11/2015	10:58:28	0	60.3
2/11/2015	10:58:38	0	60.3
2/11/2015	10:58:48	0	60.2
2/11/2015	10:58:58	0	60.2
2/11/2015	10:59:08	0	60.2
2/11/2015	10:59:18	0	60.2
2/11/2015	10:59:28	0	60.2
2/11/2015	10:59:38	0	60.2
2/11/2015	10:59:48	0	60.1
2/11/2015	10:59:58	0	60.1
2/11/2015	11:00:08	0	60.1
2/11/2015	11:00:18	0	60.1
2/11/2015	11:00:28	0	60.1
2/11/2015	11:00:38	0	60.1
2/11/2015	11:00:48	0	60.1
2/11/2015	11:00:58	0	60.1
2/11/2015	11:01:08	0	60.1
2/11/2015	11:01:18	0	60.1
2/11/2015	11:01:28	0	60.1
2/11/2015	11:01:38	0	60.1
2/11/2015	11:01:48	0	60.1
2/11/2015	11:01:58	0	60.1
2/11/2015	11:02:08	0	60.1
2/11/2015	11:02:18	0	60.1
2/11/2015	11:02:28	0	60.1
2/11/2015	11:02:38	0	60.1
2/11/2015	11:02:48	0	60.1
2/11/2015	11:02:58	0	60.1
2/11/2015	11:03:08	0	60.1
2/11/2015	11:03:18	0	60.1
2/11/2015	11:03:28	0	60.1
2/11/2015	11:03:38	0	60.1
2/11/2015	11:03:48	0	60.1
2/11/2015	11:03:58	0	60.1
2/11/2015	11:04:08	0	60.1
2/11/2015	11:04:18	0	60.1
2/11/2015	11:04:28	0	60.1
2/11/2015	11:04:38	0	60.1
2/11/2015	11:04:48	0	60.1
2/11/2015	11:04:58	0	60.1
2/11/2015	11:05:08	0	60.1
2/11/2015	11:05:18	0	60
2/11/2015	11:05:28	0	60
2/11/2015	11:05:38	0	60
2/11/2015	11:05:48	0	60
2/11/2015	11:05:58	0	60
2/11/2015	11:06:08	0	60
2/11/2015	11:06:18	0	60
2/11/2015	11:06:28	0	60
2/11/2015	11:06:38	0	60
2/11/2015	11:06:48	0	60
2/11/2015	11:06:58	0	60
2/11/2015	11:07:08	0	60
2/11/2015	11:07:18	0	60
2/11/2015	11:07:28	0	60
2/11/2015	11:07:38	0	60
2/11/2015	11:07:48	0	60
2/11/2015	11:07:58	0	60
2/11/2015	11:08:08	0	60
2/11/2015	11:08:18	0	60
2/11/2015	11:08:28	0	60
2/11/2015	11:08:38	0	60
2/11/2015	11:08:48	0	60
2/11/2015	11:08:58	0	59.9
2/11/2015	11:09:08	0	59.9
2/11/2015	11:09:18	0	59.9
2/11/2015	11:09:28	0	59.9
2/11/2015	11:09:38	0	59.9
2/11/2015	11:09:48	0	59.9
2/11/2015	11:09:58	0	59.9
2/11/2015	11:10:08	0	59.9
2/11/2015	11:10:18	0	59.9
2/11/2015	11:10:28	0	59.9
2/11/2015	11:10:38	0	59.9
2/11/2015	11:10:48	0	59.9
2/11/2015	11:10:58	0	59.9
2/11/2015	11:11:08	0	59.9
2/11/2015	11:11:18	0	59.9
2/11/2015	11:11:28	0	59.9
2/11/2015	11:11:38	0	59.9
2/11/2015	11:11:48	0	59.9
2/11/2015	11:11:58	0	59.8
2/11/2015	11:12:08	0	59.8
2/11/2015	11:12:18	0	59.8
2/11/2015	11:12:28	0	59.8
2/11/2015	11:12:38	0	59.8
2/11/2015	11:12:48	0	59.8
2/11/2015	11:12:58	0	59.8
2/11/2015	11:13:08	0	59.8
2/11/2015	11:13:18	0	59.8
2/11/2015	11:13:28	0	59.8
2/11/2015	11:13:38	0	59.8
2/11/2015	11:13:48	0	59.8
2/11/2015	11:13:58	0	59.8
2/11/2015	11:14:08	0	59.8
2/11/2015	11:14:18	0	59.8
2/11/2015	11:14:28	0	59.8
2/11/2015	11:14:38	0	59.8
2/11/2015	11:14:48	0	59.7
2/11/2015	11:14:58	0	59.7
2/11/2015	11:15:08	0	59.7
2/11/2015	11:15:18	0	59.7
2/11/2015	11:15:28	0	59.7
2/11/2015	11:15:38	0	59.7
2/11/2015	11:15:48	0	59.7
2/11/2015	11:15:58	0	59.7
2/11/2015	11:16:08	0	59.7
2/11/2015	11:16:18	0	59.7
2/11/2015	11:16:28	0	59.7
2/11/2015	11:16:38	0	59.7
2/11/2015	11:16:48	0	59.7
2/11/2015	11:16:58	0	59.7
2/11/2015	11:17:08	0	59.7
2/11/2015	11:17:18	0	59.7
2/11/2015	11:17:28	0	59.7
2/11/2015	11:17:38	0	59.7
2/11/2015	11:17:48	0	59.7
2/11/2015	11:17:58	0	59.7
2/11/2015	11:18:08	0	59.7
2/11/2015	11:18:18	0	59.7
2/11/2015	11:18:28	0	59.7
2/11/2015	11:18:38	0	59.6
2/11/2015	11:18:48	0	59.6
2/11/2015	11:18:58	0	59.6
2/11/2015	11:19:08	0	59.6
2/11/2015	11:19:18	0	59.6
2/11/2015	11:19:28	0	59.6
2/11/2015	11:19:38	0	59.6
2/11/2015	11:19:48	0	59.6
2/11/2015	11:19:58	0	59.6
2/11/2015	11:20:08	0	59.6
2/11/2015	11:20:18	0	59.6
2/11/2015	11:20:28	0	59.6
2/11/2015	11:20:38	0	59.5
2/11/2015	11:20:48	0	59.5
2/11/2015	11:20:58	0	59.5
2/11/2015	11:21:08	0	59.5
2/11/2015	11:21:18	0	59.5
2/11/2015	11:21:28	0	59.5
2/11/2015	11:21:38	0	59.5
2/11/2015	11:21:48	0	59.5
2/11/2015	11:21:58	0	59.5
2/11/2015	11:22:08	0	59.5
2/11/2015	11:22:18	0	59.4
2/11/2015	11:22:28	0	59.4
2/11/2015	11:22:38	0	59.4
2/11/2015	11:22:48	0	59.4
2/11/2015	11:22:58	0	59.4
2/11/2015	11:23:08	0	59.4
2/11/2015	11:23:18	0	59.4
2/11/2015	11:23:28	0	59.4
2/11/2015	11:23:38	0	59.4
2/11/2015	11:23:48	0	59.4
2/11/2015	11:23:58	0	59.4
2/11/2015	11:24:08	0	59.4
2/11/2015	11:24:18	0	59.4
2/11/2015	11:24:28	0	59.4
2/11/2015	11:24:38	0	59.4
2/11/2015	11:24:48	0	59.4
2/11/2015	11:24:58	0	59.4
2/11/2015	11:25:08	0	59.4
2/11/2015	11:25:18	0	59.4
2/11/2015	11:25:28	0	59.4
2/11/2015	11:25:38	0	59.4
2/11/2015	11:25:48	0	59.4
2/11/2015	11:25:58	0	59.4
2/11/2015	11:26:08	0	59.4
2/11/2015	11:26:18	0	59.3
2/11/2015	11:26:28	0	59.3
2/11/2015	11:26:38	0	59.3
2/11/2015	11:26:48	0	59.3
2/11/2015	11:26:58	0	59.3
2/11/2015	11:27:08	0	59.3
2/11/2015	11:27:18	0	59.3
2/11/2015	11:27:28	0	59.3
2/11/2015	11:27:38	0	59.3
